DATE,Unit Price
5/13/2019,"3,658.20"
5/13/2019,180.90
5/13/2019,"1,038.50"
5/13/2019,227.80
5/13/2019,"1,252.90"
5/14/2019,"1,246.20"
5/14/2019,"2,271.30"
5/14/2019,"1,721.90"
5/14/2019,"5,045.10"
5/14/2019,"3,839.10"
5/14/2019,"1,058.60"
5/14/2019,"3,946.30"
5/14/2019,824.10
5/14/2019,797.30
5/15/2019,"1,688.40"
5/15/2019,"1,728.60"
5/15/2019,931.30
5/15/2019,"2,492.40"
5/15/2019,"1,862.60"
5/15/2019,"2,003.30"
5/15/2019,"3,852.50"
5/16/2019,201.00
5/16/2019,"1,695.10"
5/16/2019,"6,445.40"
5/16/2019,"1,085.40"
5/16/2019,"1,085.40"
5/17/2019,"6,083.60"
5/17/2019,676.70
5/17/2019,"2,010.00"
5/17/2019,"2,586.20"
5/17/2019,850.90
5/17/2019,"1,976.50"
5/17/2019,"1,179.20"
5/17/2019,207.70
5/18/2019,"1,943.00"
5/18/2019,"3,886.00"
5/19/2019,884.40
5/19/2019,"2,599.60"
5/19/2019,"1,695.10"
5/19/2019,"1,112.20"
5/19/2019,"5,038.40"
5/19/2019,"1,943.00"
5/19/2019,"1,688.40"
5/19/2019,"1,125.60"
5/19/2019,"1,065.30"
5/20/2019,964.80
5/20/2019,"1,065.30"
5/20/2019,"1,098.80"
5/20/2019,"1,802.30"
5/20/2019,254.60
5/20/2019,"1,996.60"
5/20/2019,"1,058.60"
5/20/2019,"6,438.70"
5/20/2019,"3,946.30"
5/20/2019,"1,112.20"
5/20/2019,"1,165.80"
5/20/2019,"1,172.50"
5/21/2019,"1,983.20"
5/21/2019,"5,313.10"
5/21/2019,"3,832.40"
5/21/2019,"2,592.90"
5/21/2019,"2,941.30"
5/21/2019,"4,006.60"
5/21/2019,991.60
5/22/2019,857.60
5/22/2019,"1,835.80"
5/22/2019,"1,916.20"
5/22/2019,"1,112.20"
5/22/2019,"3,946.30"
5/22/2019,"2,311.50"
5/22/2019,"6,405.20"
5/22/2019,"1,876.00"
5/22/2019,"3,993.20"
5/22/2019,917.90
5/22/2019,"3,591.20"
5/22/2019,"2,492.40"
5/23/2019,"1,025.10"
5/23/2019,"2,271.30"
5/23/2019,174.20
5/23/2019,750.40
5/23/2019,"1,889.40"
5/23/2019,"5,983.10"
5/23/2019,241.20
5/23/2019,"2,512.50"
5/24/2019,984.90
5/24/2019,"2,847.50"
5/24/2019,"1,005.00"
5/24/2019,"2,338.30"
5/24/2019,"6,170.70"
5/24/2019,"2,465.60"
5/24/2019,"2,385.20"
5/24/2019,"1,045.20"
5/24/2019,"2,566.10"
5/24/2019,"2,559.40"
5/25/2019,"3,363.40"
5/25/2019,"1,078.70"
5/25/2019,"5,929.50"
5/25/2019,"1,909.50"
5/25/2019,"1,098.80"
5/25/2019,884.40
5/25/2019,"1,051.90"
5/25/2019,864.30
5/25/2019,"2,619.70"
5/25/2019,"6,123.80"
5/26/2019,247.90
5/26/2019,"1,969.80"
5/26/2019,"3,966.40"
5/26/2019,"2,472.30"
5/26/2019,"3,470.60"
5/26/2019,"6,150.60"
5/26/2019,"2,284.70"
5/26/2019,"3,530.90"
5/27/2019,194.30
5/27/2019,737.00
5/27/2019,"1,708.50"
5/27/2019,"2,673.30"
5/27/2019,"2,251.20"
5/27/2019,"2,499.10"
5/27/2019,"1,011.70"
5/27/2019,"1,943.00"
5/27/2019,"5,346.60"
5/27/2019,"1,159.10"
5/27/2019,"1,835.80"
5/27/2019,"2,619.70"
5/27/2019,864.30
5/28/2019,201.00
5/28/2019,964.80
5/28/2019,214.40
5/28/2019,"1,152.40"
5/28/2019,"3,872.60"
5/28/2019,"1,105.50"
5/28/2019,"3,959.70"
5/28/2019,"1,735.30"
5/28/2019,"3,423.70"
5/28/2019,"3,865.90"
5/28/2019,"1,058.60"
5/28/2019,"2,257.90"
5/28/2019,"5,849.10"
5/29/2019,"2,338.30"
5/29/2019,"1,025.10"
5/29/2019,"2,291.40"
5/29/2019,"1,058.60"
5/29/2019,"1,139.00"
5/29/2019,"1,139.00"
5/29/2019,"3,410.30"
5/29/2019,"1,085.40"
5/30/2019,"2,385.20"
5/30/2019,227.80
5/30/2019,690.10
5/30/2019,"6,271.20"
5/30/2019,174.20
5/30/2019,221.10
5/31/2019,234.50
5/31/2019,"1,909.50"
5/31/2019,"1,112.20"
5/31/2019,857.60
5/31/2019,"2,237.80"
5/31/2019,"2,345.00"
5/31/2019,"3,202.60"
5/31/2019,"1,051.90"
6/1/2019,"1,031.80"
6/1/2019,"3,912.80"
6/1/2019,"1,065.30"
6/1/2019,"3,959.70"
6/1/2019,"3,973.10"
6/1/2019,"1,072.00"
6/1/2019,"2,800.60"
6/1/2019,"6,545.90"
6/1/2019,"2,365.10"
6/1/2019,"1,092.10"
6/1/2019,"3,403.60"
6/1/2019,194.30
6/2/2019,"2,646.50"
6/2/2019,"1,058.60"
6/2/2019,"3,966.40"
6/2/2019,"2,941.30"
6/2/2019,"1,125.60"
6/2/2019,"2,827.40"
6/2/2019,"1,105.50"
6/2/2019,"4,020.00"
6/2/2019,"3,269.60"
6/2/2019,"5,246.10"
6/3/2019,"2,405.30"
6/3/2019,"6,137.20"
6/3/2019,"2,365.10"
6/3/2019,"1,159.10"
6/3/2019,"1,072.00"
6/3/2019,"3,845.80"
6/3/2019,"3,886.00"
6/3/2019,777.20
6/3/2019,911.20
6/3/2019,"3,932.90"
6/3/2019,"2,566.10"
6/3/2019,"5,788.80"
6/3/2019,"6,358.30"
6/3/2019,924.60
6/3/2019,"1,031.80"
6/3/2019,"3,845.80"
6/3/2019,904.50
6/4/2019,234.50
6/4/2019,"3,973.10"
6/4/2019,207.70
6/4/2019,"1,005.00"
6/4/2019,221.10
6/4/2019,"3,852.50"
6/4/2019,268.00
6/4/2019,"3,497.40"
6/5/2019,"6,438.70"
6/5/2019,871.00
6/5/2019,"3,912.80"
6/5/2019,998.30
6/6/2019,"6,170.70"
6/6/2019,"3,999.90"
6/6/2019,"3,819.00"
6/6/2019,"5,433.70"
6/7/2019,"6,009.90"
6/7/2019,"5,775.40"
6/7/2019,"3,825.70"
6/7/2019,"6,418.60"
6/7/2019,"2,378.50"
6/7/2019,"4,006.60"
6/7/2019,"2,331.60"
6/7/2019,"6,210.90"
6/7/2019,"1,045.20"
6/7/2019,"1,916.20"
6/7/2019,"1,058.60"
6/8/2019,"1,038.50"
6/8/2019,"2,680.00"
6/8/2019,"3,618.00"
6/8/2019,"1,098.80"
6/8/2019,"3,872.60"
6/8/2019,"2,512.50"
6/8/2019,"3,946.30"
6/9/2019,"5,152.30"
6/9/2019,241.20
6/9/2019,"1,018.40"
6/9/2019,"1,742.00"
6/9/2019,"3,899.40"
6/9/2019,877.70
6/10/2019,"1,051.90"
6/10/2019,"2,572.80"
6/10/2019,"3,899.40"
6/10/2019,"2,606.30"
6/10/2019,167.50
6/10/2019,"2,351.70"
6/10/2019,"1,038.50"
6/10/2019,"1,976.50"
6/10/2019,"1,849.20"
6/10/2019,"1,051.90"
6/11/2019,"4,006.60"
6/11/2019,"2,740.30"
6/11/2019,"6,478.90"
6/11/2019,"2,807.30"
6/11/2019,"6,251.10"
6/11/2019,"3,015.00"
6/12/2019,"1,949.70"
6/12/2019,"1,078.70"
6/12/2019,"5,272.90"
6/12/2019,"3,999.90"
6/12/2019,247.90
6/12/2019,"6,056.80"
6/12/2019,241.20
6/12/2019,241.20
6/12/2019,"1,031.80"
6/12/2019,"1,118.90"
6/12/2019,"1,306.50"
6/12/2019,167.50
6/12/2019,"1,072.00"
6/12/2019,"5,406.90"
6/13/2019,"1,969.80"
6/13/2019,194.30
6/13/2019,"6,190.80"
6/13/2019,"1,092.10"
6/13/2019,"2,881.00"
6/13/2019,"2,237.80"
6/13/2019,891.10
6/13/2019,"2,224.40"
6/14/2019,"2,452.20"
6/14/2019,"5,835.70"
6/14/2019,"1,098.80"
6/14/2019,911.20
6/14/2019,"1,869.30"
6/14/2019,"3,604.60"
6/14/2019,884.40
6/14/2019,"2,814.00"
6/14/2019,"1,688.40"
6/14/2019,958.10
6/14/2019,"1,795.60"
6/15/2019,"2,217.70"
6/15/2019,"5,467.20"
6/15/2019,"3,819.00"
6/15/2019,"1,011.70"
6/15/2019,"1,018.40"
6/15/2019,"1,018.40"
6/15/2019,"3,812.30"
6/15/2019,"3,953.00"
6/16/2019,"3,953.00"
6/16/2019,"2,318.20"
6/17/2019,864.30
6/17/2019,"1,105.50"
6/17/2019,"1,031.80"
6/17/2019,"2,539.30"
6/18/2019,"2,968.10"
6/18/2019,"1,018.40"
6/18/2019,696.80
6/18/2019,"1,835.80"
6/18/2019,"3,899.40"
6/18/2019,"2,941.30"
6/18/2019,"5,534.20"
6/18/2019,"1,132.30"
6/18/2019,"1,822.40"
6/18/2019,187.60
6/18/2019,"1,045.20"
6/18/2019,"2,351.70"
6/18/2019,"3,517.50"
6/18/2019,"5,380.10"
6/19/2019,"1,025.10"
6/19/2019,"1,038.50"
6/19/2019,"4,006.60"
6/19/2019,"5,313.10"
6/20/2019,"1,246.20"
6/20/2019,850.90
6/20/2019,"6,411.90"
6/20/2019,268.00
6/20/2019,"2,485.70"
6/20/2019,"1,782.20"
6/20/2019,"1,273.00"
6/21/2019,"3,859.20"
6/21/2019,"5,534.20"
6/21/2019,797.30
6/21/2019,"1,748.70"
6/21/2019,"3,919.50"
6/21/2019,201.00
6/21/2019,864.30
6/21/2019,"1,072.00"
6/21/2019,817.40
6/22/2019,"3,946.30"
6/22/2019,737.00
6/22/2019,"2,559.40"
6/22/2019,"6,351.60"
6/22/2019,"5,721.80"
6/22/2019,"6,137.20"
6/22/2019,261.30
6/23/2019,"3,919.50"
6/23/2019,"1,259.60"
6/23/2019,"2,358.40"
6/23/2019,"2,887.70"
6/23/2019,"1,065.30"
6/23/2019,"5,326.50"
6/23/2019,"3,423.70"
6/24/2019,"3,879.30"
6/24/2019,"3,926.20"
6/24/2019,998.30
6/24/2019,917.90
6/25/2019,"1,098.80"
6/25/2019,"3,993.20"
6/25/2019,"2,485.70"
6/25/2019,221.10
6/25/2019,"2,237.80"
6/25/2019,"2,244.50"
6/25/2019,737.00
6/26/2019,"2,244.50"
6/26/2019,"3,953.00"
6/26/2019,"4,020.00"
6/26/2019,"6,411.90"
6/26/2019,"1,782.20"
6/26/2019,998.30
6/26/2019,710.20
6/26/2019,227.80
6/26/2019,"1,065.30"
6/26/2019,214.40
6/26/2019,"1,286.40"
6/26/2019,"1,051.90"
6/27/2019,"5,272.90"
6/27/2019,"1,018.40"
6/27/2019,"3,651.50"
6/27/2019,"2,284.70"
6/27/2019,"6,378.40"
6/28/2019,"6,385.10"
6/28/2019,"5,065.20"
6/28/2019,"1,085.40"
6/28/2019,"2,445.50"
6/28/2019,247.90
6/28/2019,"1,072.00"
6/28/2019,"2,599.60"
6/28/2019,254.60
6/28/2019,"6,378.40"
6/28/2019,261.30
6/29/2019,"2,345.00"
6/29/2019,"1,675.00"
6/29/2019,"2,512.50"
6/29/2019,"3,926.20"
6/29/2019,"5,366.70"
6/29/2019,877.70
6/29/2019,"1,058.60"
6/29/2019,"1,072.00"
6/30/2019,"3,912.80"
6/30/2019,227.80
6/30/2019,"1,139.00"
6/30/2019,201.00
6/30/2019,"1,038.50"
6/30/2019,254.60
6/30/2019,"1,058.60"
7/1/2019,247.90
7/1/2019,"1,025.10"
7/1/2019,"5,782.10"
7/1/2019,"1,051.90"
7/1/2019,844.20
7/1/2019,"2,412.00"
7/2/2019,"1,031.80"
7/2/2019,"5,983.10"
7/2/2019,830.80
7/2/2019,"1,092.10"
7/2/2019,"1,011.70"
7/2/2019,"1,882.70"
7/2/2019,"1,252.90"
7/2/2019,"1,708.50"
7/2/2019,"1,273.00"
7/2/2019,"2,438.80"
7/2/2019,"3,061.90"
7/2/2019,"3,061.90"
7/2/2019,167.50
7/2/2019,"3,993.20"
7/2/2019,"1,125.60"
7/2/2019,"1,159.10"
7/2/2019,"1,038.50"
7/3/2019,214.40
7/3/2019,"1,748.70"
7/3/2019,"2,834.10"
7/3/2019,"2,324.90"
7/3/2019,"1,815.70"
7/3/2019,187.60
7/3/2019,"1,232.80"
7/3/2019,978.20
7/4/2019,"1,172.50"
7/4/2019,"1,105.50"
7/4/2019,"2,760.40"
7/4/2019,268.00
7/4/2019,"1,246.20"
7/5/2019,"2,720.20"
7/5/2019,"1,132.30"
7/5/2019,"1,051.90"
7/5/2019,"1,112.20"
7/5/2019,"3,886.00"
7/5/2019,"2,479.00"
7/5/2019,"1,085.40"
7/5/2019,683.40
7/5/2019,944.70
7/6/2019,"1,045.20"
7/6/2019,"1,118.90"
7/6/2019,"1,956.40"
7/6/2019,"1,085.40"
7/6/2019,"1,112.20"
7/6/2019,247.90
7/7/2019,"1,139.00"
7/7/2019,"1,038.50"
7/7/2019,"1,078.70"
7/7/2019,"3,604.60"
7/7/2019,871.00
7/7/2019,984.90
7/7/2019,"5,989.80"
7/7/2019,978.20
7/7/2019,"1,701.80"
7/7/2019,"1,688.40"
7/8/2019,"2,479.00"
7/8/2019,214.40
7/8/2019,"1,902.80"
7/8/2019,268.00
7/8/2019,884.40
7/8/2019,"1,118.90"
7/8/2019,"1,976.50"
7/9/2019,"6,411.90"
7/9/2019,"1,279.70"
7/9/2019,"1,051.90"
7/9/2019,"1,889.40"
7/9/2019,"1,078.70"
7/9/2019,"2,505.80"
7/10/2019,"2,847.50"
7/10/2019,"2,780.50"
7/10/2019,"2,358.40"
7/10/2019,"6,411.90"
7/10/2019,"1,118.90"
7/10/2019,"5,279.60"
7/10/2019,"1,172.50"
7/10/2019,"1,045.20"
7/10/2019,"1,025.10"
7/10/2019,"5,420.30"
7/11/2019,844.20
7/11/2019,"3,859.20"
7/11/2019,"3,986.50"
7/12/2019,"1,829.10"
7/12/2019,"2,425.40"
7/12/2019,"1,078.70"
7/12/2019,"3,189.20"
7/12/2019,810.70
7/12/2019,"3,819.00"
7/13/2019,"3,564.40"
7/13/2019,"2,351.70"
7/13/2019,"1,165.80"
7/13/2019,"1,112.20"
7/13/2019,877.70
7/14/2019,"1,788.90"
7/14/2019,"2,546.00"
7/14/2019,"2,465.60"
7/14/2019,"5,956.30"
7/14/2019,"1,072.00"
7/14/2019,978.20
7/14/2019,180.90
7/14/2019,857.60
7/14/2019,"5,755.30"
7/14/2019,"2,485.70"
7/15/2019,864.30
7/15/2019,817.40
7/15/2019,"1,038.50"
7/15/2019,"1,092.10"
7/15/2019,"3,825.70"
7/15/2019,167.50
7/15/2019,"3,939.60"
7/15/2019,261.30
7/15/2019,"2,385.20"
7/15/2019,"3,865.90"
7/16/2019,"3,832.40"
7/16/2019,"3,852.50"
7/16/2019,214.40
7/16/2019,254.60
7/16/2019,"1,092.10"
7/17/2019,"1,688.40"
7/17/2019,"3,021.70"
7/17/2019,"3,926.20"
7/17/2019,"2,257.90"
7/17/2019,"2,586.20"
7/17/2019,"1,065.30"
7/17/2019,"3,075.30"
7/17/2019,"1,165.80"
7/17/2019,"5,875.90"
7/18/2019,207.70
7/18/2019,"1,038.50"
7/18/2019,"6,023.30"
7/18/2019,964.80
7/18/2019,"2,371.80"
7/18/2019,884.40
7/18/2019,"2,941.30"
7/18/2019,"1,762.10"
7/18/2019,"6,398.50"
7/19/2019,"1,963.10"
7/19/2019,"1,038.50"
7/19/2019,"1,226.10"
7/19/2019,"1,219.40"
7/19/2019,"5,748.60"
7/19/2019,777.20
7/19/2019,917.90
7/19/2019,"1,051.90"
7/19/2019,"1,132.30"
7/19/2019,"6,164.00"
7/19/2019,"2,539.30"
7/20/2019,"6,117.10"
7/20/2019,"3,852.50"
7/20/2019,"3,832.40"
7/20/2019,"1,125.60"
7/20/2019,"3,088.70"
7/20/2019,"1,038.50"
7/20/2019,757.10
7/20/2019,214.40
7/21/2019,750.40
7/21/2019,"1,045.20"
7/21/2019,194.30
7/21/2019,234.50
7/21/2019,"3,597.90"
7/21/2019,790.60
7/21/2019,"6,177.40"
7/21/2019,"1,112.20"
7/21/2019,"1,822.40"
7/21/2019,737.00
7/21/2019,790.60
7/21/2019,"1,011.70"
7/22/2019,"1,165.80"
7/22/2019,"2,211.00"
7/22/2019,750.40
7/22/2019,"1,051.90"
7/22/2019,"5,427.00"
7/22/2019,"2,505.80"
7/22/2019,"3,162.40"
7/22/2019,"3,122.20"
7/22/2019,"1,125.60"
7/22/2019,"2,385.20"
7/22/2019,"3,832.40"
7/22/2019,"1,762.10"
7/23/2019,978.20
7/23/2019,"3,825.70"
7/23/2019,737.00
7/23/2019,"1,969.80"
7/23/2019,"1,058.60"
7/23/2019,180.90
7/23/2019,"2,519.20"
7/23/2019,"3,839.10"
7/24/2019,"5,226.00"
7/24/2019,268.00
7/24/2019,"1,742.00"
7/24/2019,871.00
7/24/2019,247.90
7/24/2019,"1,869.30"
7/24/2019,"2,579.50"
7/24/2019,"1,956.40"
7/24/2019,"2,519.20"
7/25/2019,797.30
7/25/2019,"5,366.70"
7/25/2019,"3,343.30"
7/25/2019,"3,939.60"
7/25/2019,"2,659.90"
7/26/2019,737.00
7/26/2019,"3,108.80"
7/26/2019,"3,423.70"
7/26/2019,180.90
7/26/2019,"1,232.80"
7/26/2019,"6,311.40"
7/26/2019,"1,072.00"
7/26/2019,268.00
7/27/2019,951.40
7/27/2019,"2,592.90"
7/27/2019,"1,159.10"
7/27/2019,"2,532.60"
7/27/2019,"1,996.60"
7/27/2019,"1,051.90"
7/27/2019,"1,842.50"
7/27/2019,"2,438.80"
7/28/2019,"3,999.90"
7/28/2019,"3,892.70"
7/28/2019,"3,959.70"
7/28/2019,"6,204.20"
7/28/2019,"1,098.80"
7/28/2019,"1,916.20"
7/28/2019,"3,986.50"
7/29/2019,"2,532.60"
7/29/2019,"1,011.70"
7/29/2019,"6,331.50"
7/29/2019,"5,413.60"
7/29/2019,234.50
7/29/2019,241.20
7/29/2019,247.90
7/29/2019,"6,559.30"
7/29/2019,"1,989.90"
7/29/2019,964.80
7/30/2019,"1,072.00"
7/30/2019,187.60
7/31/2019,"3,919.50"
7/31/2019,"2,418.70"
7/31/2019,"3,350.00"
7/31/2019,"3,966.40"
7/31/2019,"3,999.90"
7/31/2019,"1,192.60"
7/31/2019,"1,085.40"
7/31/2019,"5,728.50"
7/31/2019,"1,045.20"
7/31/2019,"2,633.10"
7/31/2019,"1,855.90"
7/31/2019,"2,345.00"
8/1/2019,"5,735.20"
8/1/2019,"2,271.30"
8/1/2019,"1,849.20"
8/1/2019,"3,832.40"
8/1/2019,"2,613.00"
8/1/2019,187.60
8/1/2019,180.90
8/1/2019,"5,138.90"
8/1/2019,"6,210.90"
8/1/2019,254.60
8/1/2019,"1,005.00"
8/1/2019,"2,432.10"
8/1/2019,247.90
8/1/2019,"1,132.30"
8/2/2019,"1,038.50"
8/2/2019,207.70
8/2/2019,"2,311.50"
8/2/2019,"3,001.60"
8/2/2019,167.50
8/2/2019,"3,859.20"
8/2/2019,234.50
8/2/2019,"1,031.80"
8/2/2019,"3,819.00"
8/2/2019,"3,678.30"
8/2/2019,971.50
8/2/2019,"6,009.90"
8/2/2019,"1,118.90"
8/2/2019,"2,693.40"
8/3/2019,"1,748.70"
8/3/2019,"1,728.60"
8/3/2019,"3,959.70"
8/3/2019,783.90
8/3/2019,"1,795.60"
8/3/2019,"5,969.70"
8/3/2019,"2,579.50"
8/4/2019,221.10
8/4/2019,"2,445.50"
8/4/2019,"1,118.90"
8/4/2019,"1,246.20"
8/4/2019,"1,199.30"
8/4/2019,174.20
8/5/2019,"5,976.40"
8/5/2019,"3,423.70"
8/5/2019,"1,025.10"
8/5/2019,"3,979.80"
8/5/2019,"3,825.70"
8/5/2019,"3,892.70"
8/5/2019,"1,018.40"
8/6/2019,"1,005.00"
8/6/2019,"5,333.20"
8/6/2019,"2,378.50"
8/6/2019,"1,989.90"
8/6/2019,"2,479.00"
8/6/2019,984.90
8/6/2019,891.10
8/6/2019,"4,013.30"
8/6/2019,"6,331.50"
8/6/2019,"5,286.30"
8/6/2019,"1,715.20"
8/6/2019,"1,065.30"
8/7/2019,"2,505.80"
8/7/2019,"1,005.00"
8/7/2019,"1,005.00"
8/7/2019,"1,755.40"
8/8/2019,"1,815.70"
8/8/2019,"2,479.00"
8/8/2019,"2,405.30"
8/8/2019,"5,480.60"
8/8/2019,268.00
8/8/2019,"6,331.50"
8/8/2019,730.30
8/8/2019,187.60
8/8/2019,"3,819.00"
8/8/2019,241.20
8/8/2019,"1,299.80"
8/8/2019,"1,112.20"
8/8/2019,"4,006.60"
8/9/2019,978.20
8/9/2019,"1,045.20"
8/9/2019,"5,621.30"
8/9/2019,"1,092.10"
8/9/2019,877.70
8/9/2019,"1,889.40"
8/10/2019,"1,078.70"
8/10/2019,"1,145.70"
8/10/2019,924.60
8/10/2019,"1,105.50"
8/10/2019,991.60
8/10/2019,897.80
8/10/2019,"3,946.30"
8/10/2019,"6,150.60"
8/10/2019,214.40
8/11/2019,247.90
8/11/2019,"3,959.70"
8/11/2019,"3,798.90"
8/11/2019,"3,912.80"
8/11/2019,261.30
8/11/2019,"2,331.60"
8/12/2019,"1,098.80"
8/12/2019,"3,946.30"
8/12/2019,"1,855.90"
8/12/2019,"5,768.70"
8/12/2019,737.00
8/12/2019,"5,996.50"
8/12/2019,"1,058.60"
8/12/2019,897.80
8/13/2019,"2,613.00"
8/13/2019,"5,621.30"
8/13/2019,951.40
8/13/2019,187.60
8/13/2019,"3,886.00"
8/13/2019,"1,815.70"
8/13/2019,"2,834.10"
8/14/2019,971.50
8/14/2019,180.90
8/14/2019,207.70
8/14/2019,"3,979.80"
8/14/2019,221.10
8/14/2019,"1,058.60"
8/14/2019,"5,929.50"
8/14/2019,904.50
8/14/2019,"2,331.60"
8/14/2019,"1,976.50"
8/14/2019,"5,748.60"
8/14/2019,"1,319.90"
8/15/2019,958.10
8/15/2019,"5,641.40"
8/15/2019,743.70
8/15/2019,"3,819.00"
8/15/2019,"2,653.20"
8/15/2019,"1,943.00"
8/15/2019,"1,929.60"
8/15/2019,"1,809.00"
8/15/2019,"1,005.00"
8/15/2019,"1,721.90"
8/16/2019,837.50
8/16/2019,"3,852.50"
8/16/2019,"3,644.80"
8/16/2019,227.80
8/16/2019,"3,370.10"
8/16/2019,"1,051.90"
8/16/2019,"3,966.40"
8/17/2019,241.20
8/17/2019,"3,149.00"
8/17/2019,911.20
8/17/2019,"2,345.00"
8/17/2019,"5,313.10"
8/17/2019,"2,512.50"
8/17/2019,"4,020.00"
8/17/2019,194.30
8/18/2019,790.60
8/18/2019,"3,242.80"
8/18/2019,234.50
8/18/2019,"5,494.00"
8/18/2019,"2,613.00"
8/18/2019,"1,159.10"
8/18/2019,"1,809.00"
8/18/2019,"1,018.40"
8/18/2019,"1,273.00"
8/18/2019,207.70
8/19/2019,857.60
8/19/2019,"1,246.20"
8/19/2019,"1,681.70"
8/19/2019,"3,953.00"
8/20/2019,"3,765.40"
8/20/2019,"1,072.00"
8/20/2019,"1,822.40"
8/20/2019,951.40
8/20/2019,"1,882.70"
8/20/2019,917.90
8/20/2019,"5,648.10"
8/20/2019,"1,916.20"
8/20/2019,"1,876.00"
8/20/2019,797.30
8/20/2019,"1,058.60"
8/20/2019,"3,725.20"
8/21/2019,"1,098.80"
8/21/2019,"3,825.70"
8/21/2019,"6,492.30"
8/21/2019,"1,085.40"
8/21/2019,"1,728.60"
8/21/2019,"1,916.20"
8/21/2019,"3,336.60"
8/21/2019,227.80
8/21/2019,"2,666.60"
8/21/2019,167.50
8/22/2019,"3,812.30"
8/22/2019,"3,149.00"
8/22/2019,"3,886.00"
8/22/2019,"5,293.00"
8/22/2019,"1,045.20"
8/22/2019,"3,376.80"
8/22/2019,"1,768.80"
8/23/2019,"2,331.60"
8/23/2019,"1,092.10"
8/23/2019,"2,432.10"
8/23/2019,737.00
8/23/2019,"1,105.50"
8/23/2019,"2,807.30"
8/24/2019,"2,284.70"
8/24/2019,"1,118.90"
8/24/2019,"2,224.40"
8/24/2019,"1,983.20"
8/24/2019,"1,132.30"
8/24/2019,"1,929.60"
8/24/2019,"3,993.20"
8/24/2019,207.70
8/25/2019,"1,072.00"
8/25/2019,"6,532.50"
8/25/2019,"1,983.20"
8/25/2019,"1,916.20"
8/25/2019,"3,919.50"
8/25/2019,"6,277.90"
8/25/2019,"1,031.80"
8/25/2019,"2,606.30"
8/25/2019,"2,003.30"
8/25/2019,"5,601.20"
8/26/2019,"2,525.90"
8/26/2019,"2,304.80"
8/26/2019,"2,010.00"
8/26/2019,167.50
8/26/2019,"2,525.90"
8/27/2019,"1,192.60"
8/27/2019,268.00
8/27/2019,"1,132.30"
8/27/2019,"1,809.00"
8/27/2019,"1,118.90"
8/27/2019,"1,025.10"
8/28/2019,"3,088.70"
8/28/2019,978.20
8/28/2019,261.30
8/28/2019,"1,159.10"
8/28/2019,"6,197.50"
8/28/2019,"5,581.10"
8/28/2019,"1,051.90"
8/28/2019,221.10
8/28/2019,"3,879.30"
8/28/2019,"1,139.00"
8/28/2019,938.00
8/29/2019,201.00
8/29/2019,"1,768.80"
8/29/2019,"1,715.20"
8/29/2019,"1,145.70"
8/30/2019,"3,932.90"
8/30/2019,"2,599.60"
8/30/2019,"6,478.90"
8/30/2019,"1,715.20"
8/30/2019,"6,512.40"
8/30/2019,884.40
8/30/2019,"1,005.00"
8/30/2019,174.20
8/30/2019,"1,005.00"
8/30/2019,"6,170.70"
8/30/2019,187.60
8/31/2019,234.50
8/31/2019,"1,092.10"
8/31/2019,"1,031.80"
8/31/2019,221.10
8/31/2019,268.00
8/31/2019,214.40
8/31/2019,174.20
9/1/2019,"5,105.40"
9/1/2019,"3,209.30"
9/1/2019,"1,996.60"
9/1/2019,"3,470.60"
9/1/2019,"5,768.70"
9/1/2019,"4,020.00"
9/1/2019,"2,572.80"
9/1/2019,"3,169.10"
9/1/2019,"1,112.20"
9/1/2019,"1,072.00"
9/1/2019,"2,425.40"
9/2/2019,"3,825.70"
9/2/2019,"1,139.00"
9/3/2019,187.60
9/3/2019,864.30
9/3/2019,"5,701.70"
9/3/2019,904.50
9/3/2019,"1,159.10"
9/3/2019,247.90
9/3/2019,"3,919.50"
9/3/2019,"2,559.40"
9/3/2019,"2,572.80"
9/3/2019,"2,767.10"
9/4/2019,"1,916.20"
9/4/2019,"1,715.20"
9/4/2019,"1,011.70"
9/4/2019,"1,025.10"
9/5/2019,"1,065.30"
9/5/2019,"1,132.30"
9/5/2019,884.40
9/5/2019,971.50
9/5/2019,"1,782.20"
9/5/2019,"1,112.20"
9/5/2019,"2,412.00"
9/5/2019,"3,899.40"
9/5/2019,"3,979.80"
9/6/2019,"2,519.20"
9/6/2019,850.90
9/6/2019,"1,969.80"
9/6/2019,"1,078.70"
9/6/2019,"1,876.00"
9/6/2019,"1,775.50"
9/7/2019,844.20
9/7/2019,167.50
9/7/2019,"1,105.50"
9/7/2019,"3,082.00"
9/7/2019,864.30
9/7/2019,"2,646.50"
9/8/2019,"1,748.70"
9/8/2019,"1,755.40"
9/8/2019,"1,105.50"
9/9/2019,"1,105.50"
9/9/2019,"3,953.00"
9/9/2019,"5,815.60"
9/9/2019,"3,209.30"
9/9/2019,"2,298.10"
9/9/2019,"3,946.30"
9/9/2019,"3,932.90"
9/9/2019,"1,005.00"
9/9/2019,"2,592.90"
9/9/2019,"1,145.70"
9/9/2019,"1,159.10"
9/9/2019,"1,092.10"
9/9/2019,917.90
9/9/2019,261.30
9/9/2019,"1,963.10"
9/10/2019,"5,969.70"
9/10/2019,"3,048.50"
9/10/2019,877.70
9/10/2019,"1,943.00"
9/10/2019,"2,257.90"
9/10/2019,"1,105.50"
9/10/2019,"1,085.40"
9/10/2019,"6,472.20"
